region,country,topic,name,url,language,source_type,perspective,channel,platform,is_dataset,accuracy,uniqueness,timeliness,transparency,verifiability,accessibility,depth,composite,notes
North Africa & Middle East,Jordan,Economic,Central Bank of Jordan,https://www.cbj.gov.jo,AR/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
North Africa & Middle East,Jordan,Economic,Department of Statistics,https://dosweb.dos.gov.jo,AR/EN,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics department.
Asia,Azerbaijan,General,Meydan TV,https://www.meydan.tv,AZ/EN/RU,Independent broadcaster (exile),Independent (exile),Website,,no,4,5,4,4,4,4,3,4.0,Berlin-based; a leading independent voice under crackdown.
Asia,Azerbaijan,General,Abzas Media,https://abzas.org,AZ/EN,Investigative,Independent,Website,,no,5,5,3,5,5,3,4,4.3,Investigative outlet; staff jailed in 2023-24.
Asia,Azerbaijan,General,Turan,https://www.turan.az,AZ/EN/RU,Independent news agency,Independent,Website,,no,4,4,4,4,4,3,3,3.7,One of the last independent agencies.
Asia,Azerbaijan,Economic,Central Bank of Azerbaijan,https://www.cbar.az,AZ/EN,Central bank,State / official,Website,,yes,4,3,4,3,4,4,2,3.4,Central bank; monetary and financial data.
North Africa & Middle East,United Arab Emirates,General,The National,https://www.thenationalnews.com,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,5,3,3.6,Abu Dhabi-owned English daily; polished but state-aligned.
North Africa & Middle East,United Arab Emirates,General,Gulf News,https://gulfnews.com,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,2,3.3,Establishment English daily.
North Africa & Middle East,United Arab Emirates,General,Khaleej Times,https://www.khaleejtimes.com,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,2,3.3,Establishment English daily.
North Africa & Middle East,United Arab Emirates,Economic,Central Bank of the UAE,https://www.centralbank.ae,AR/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
Asia,Tajikistan,General,Asia-Plus,https://asiaplustj.info,TG/RU/EN,Independent news,Independent,Website,,no,4,4,4,4,4,4,3,3.9,Leading independent-leaning outlet under pressure.
Asia,Tajikistan,General,Radio Ozodi,https://www.ozodi.org,TG/RU,Broadcaster (RFE/RL),Independent (external),Website,,no,4,4,5,4,4,3,3,3.9,RFE/RL's Tajik service; a key independent source.
Asia,Tajikistan,Economic,National Bank of Tajikistan,https://nbt.tj,TG/RU/EN,Central bank,State / official,Website,,yes,3,3,3,3,4,3,1,2.9,Central bank; monetary and financial data.
North Africa & Middle East,Israel,General,Haaretz,https://www.haaretz.com,HE/EN,Daily newspaper,Independent,Website,,no,5,4,5,4,4,3,4,4.1,Liberal paper of record; strong investigations.
North Africa & Middle East,Israel,General,The Times of Israel,https://www.timesofisrael.com,EN,Digital news,Independent,Website,,no,4,3,5,4,4,5,3,4.0,Widely-read English news site.
North Africa & Middle East,Israel,General,+972 Magazine,https://www.972mag.com,EN,Independent (Israeli-Palestinian),Independent,Website,,no,5,5,3,5,4,4,4,4.3,Nonprofit run by Palestinian and Israeli journalists.
North Africa & Middle East,Israel,Societal,Israel Democracy Institute,https://en.idi.org.il,HE/EN,Think tank / survey,Independent,Website,,yes,5,4,3,5,5,4,5,4.4,Nonpartisan institute; the Israeli Democracy Index.
North Africa & Middle East,Israel,Economic,Bank of Israel,https://www.boi.org.il,HE/EN,Central bank,State / official,Website,,yes,5,3,4,5,5,4,2,4.0,Central bank; monetary and financial data.
North Africa & Middle East,Israel,Economic,Central Bureau of Statistics,https://www.cbs.gov.il,HE/EN,Official statistics,State / official,Website,,yes,5,3,3,4,5,4,1,3.6,National statistics bureau.
Asia,Laos,General,Laotian Times,https://laotiantimes.com,EN,Digital news,Independent,Website,,no,3,3,5,3,3,4,2,3.3,English-language news; limited space for independence.
Asia,Laos,General,Vientiane Times,https://www.vientianetimes.la,EN,State newspaper,State media,Website,,no,2,2,5,2,3,4,1,2.7,State-run English daily; the official line.
Asia,Laos,Economic,Bank of the Lao PDR,https://www.bol.gov.la,LO/EN,Central bank,State / official,Website,,yes,3,3,3,3,4,3,1,2.9,Central bank; monetary and financial data.
North Africa & Middle East,Lebanon,General,L'Orient Today,https://today.lorientlejour.com,EN/FR,Daily newspaper,Independent,Website,,no,5,4,5,4,4,4,4,4.3,English edition of L'Orient-Le Jour; strong reporting.
North Africa & Middle East,Lebanon,General,Daraj,https://daraj.media,AR/EN,Investigative (pan-Arab),Independent,Website,,no,5,5,3,5,5,4,4,4.4,Independent investigative site on corruption and rights.
North Africa & Middle East,Lebanon,General,Megaphone,https://megaphone.news,AR/EN,Independent digital media,Independent,Website,,no,4,5,4,4,4,4,3,4.0,Independent platform born of the 2019 uprising.
North Africa & Middle East,Lebanon,General,The Public Source,https://thepublicsource.org,EN,Independent analysis,Independent,Website,,no,5,5,3,5,4,4,5,4.4,Independent media organization; deep political-economy analysis.
North Africa & Middle East,Lebanon,Economic,Banque du Liban,https://www.bdl.gov.lb,AR/EN,Central bank,State / official,Website,,yes,3,3,3,2,3,4,1,2.7,Central bank; credibility hit by the financial collapse.
Asia,Kyrgyzstan,General,Kloop,https://kloop.kg,KY/RU/EN,Investigative nonprofit,Independent,Website,,no,5,5,4,5,5,4,4,4.6,Investigative outlet under sustained state pressure.
Asia,Kyrgyzstan,General,Kaktus Media,https://kaktus.media,KY/RU,Independent news,Independent,Website,,no,4,4,5,4,4,4,3,4.0,Independent news site.
Asia,Kyrgyzstan,General,24.kg,https://24.kg,KY/RU/EN,News agency,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Independent news agency.
Asia,Kyrgyzstan,Economic,National Bank of the Kyrgyz Republic,https://www.nbkr.kg,KY/RU/EN,Central bank,State / official,Website,,yes,4,3,4,3,4,4,2,3.4,Central bank; monetary and financial data.
Asia,Turkmenistan,General,Turkmen.news,https://turkmen.news,TK/RU/EN,Independent (exile),Independent (exile),Website,,no,4,5,4,4,4,4,3,4.0,Exile outlet reporting on one of the world's most closed states.
Asia,Turkmenistan,General,Chronicles of Turkmenistan,https://en.hronikatm.com,TK/RU/EN,Rights / independent (exile),Independent (exile),Website,,no,4,5,4,4,4,4,3,4.0,Human-rights-focused exile outlet.
Asia,Turkmenistan,General,Radio Azatlyk,https://www.azathabar.com,TK/RU,Broadcaster (RFE/RL),Independent (external),Website,,no,4,4,5,4,4,3,2,3.7,RFE/RL's Turkmen service.
Asia,Singapore,General,The Straits Times,https://www.straitstimes.com,EN,Daily newspaper,Establishment,Website,,no,4,3,5,3,4,4,3,3.7,Dominant daily; closely aligned with the government.
Asia,Singapore,General,Channel News Asia,https://www.channelnewsasia.com,EN,Broadcaster / news,Establishment,Website,,no,4,3,5,3,4,5,3,3.9,Regional broadcaster; state-linked but broad coverage.
Asia,Singapore,Security,ISEAS – Yusof Ishak Institute,https://www.iseas.edu.sg,EN,Southeast Asia think tank,Independent,Website,,no,5,4,3,5,4,5,5,4.4,Premier research institute on Southeast Asian affairs.
Asia,Singapore,Economic,Monetary Authority of Singapore,https://www.mas.gov.sg,EN,Central bank / regulator,State / official,Website,,yes,5,3,4,5,5,4,2,4.0,Central bank and financial regulator; high-quality data.
Asia,Singapore,Economic,SingStat,https://www.singstat.gov.sg,EN,Official statistics,State / official,Website,,yes,5,3,3,4,5,4,1,3.6,Department of Statistics; strong open data.
North Africa & Middle East,Oman,General,Times of Oman,https://timesofoman.com,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,2,3.3,Establishment English daily.
North Africa & Middle East,Oman,General,Muscat Daily,https://www.muscatdaily.com,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,2,3.3,Establishment English daily.
North Africa & Middle East,Oman,Economic,Central Bank of Oman,https://cbo.gov.om,AR/EN,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
North Africa & Middle East,Palestine,General,Ma'an News Agency,https://www.maannews.net,AR/EN,Independent news agency,Independent,Website,,no,4,4,5,3,3,4,2,3.6,Long-running independent news agency.
North Africa & Middle East,Palestine,Political,Al-Haq,https://www.alhaq.org,AR/EN,Human-rights organization,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Pioneering Palestinian human-rights group.
North Africa & Middle East,Palestine,Economic,Palestinian Central Bureau of Statistics,https://www.pcbs.gov.ps,AR/EN,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics bureau.
North Africa & Middle East,Palestine,Economic,Palestine Monetary Authority,https://www.pma.ps,AR/EN,Monetary authority,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Monetary authority; banking and financial data.
North Africa & Middle East,Kuwait,General,Kuwait Times,https://www.kuwaittimes.com,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,2,3.3,Establishment English daily.
North Africa & Middle East,Kuwait,General,Arab Times,https://www.arabtimesonline.com,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,2,3.3,Establishment English daily.
North Africa & Middle East,Kuwait,Economic,Central Bank of Kuwait,https://www.cbk.gov.kw,AR/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
Asia,Georgia,General,Civil.ge,https://civil.ge,KA/EN,Independent news,Independent,Website,,no,5,4,5,5,4,4,4,4.4,Long-running independent English-and-Georgian outlet.
Asia,Georgia,General,Netgazeti,https://netgazeti.ge,KA,Independent news,Independent,Website,,no,4,4,4,4,4,4,3,3.9,Independent news site.
Asia,Georgia,Security,iFact,https://ifact.ge,KA/EN,Investigative,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Investigative journalism outlet.
Asia,Georgia,Economic,National Bank of Georgia,https://nbg.gov.ge,KA/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
Asia,Georgia,Economic,Geostat,https://www.geostat.ge,KA/EN,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics office.
Asia,Mongolia,General,News.mn,https://news.mn,MN,Digital news,Independent,Website,,no,4,3,5,3,3,4,2,3.4,Popular independent news portal.
Asia,Mongolia,General,Montsame,https://montsame.mn/en,MN/EN,State news agency,State media,Website,,no,3,2,5,2,3,4,1,2.9,Official state news agency.
Asia,Mongolia,Economic,Bank of Mongolia,https://www.mongolbank.mn,MN/EN,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
Asia,Mongolia,Economic,National Statistics Office,https://www.nso.mn,MN/EN,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics office.
Asia,Armenia,General,Hetq,https://hetq.am/en,HY/EN,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Association of Investigative Journalists; deep investigations.
Asia,Armenia,General,CivilNet,https://www.civilnet.am,HY/EN,Independent digital media,Independent,Website,,no,4,4,5,4,4,4,3,4.0,Independent multimedia outlet.
Asia,Armenia,General,EVN Report,https://evnreport.com,EN,Analysis / long-form,Independent,Website,,no,4,5,3,5,4,4,5,4.3,Independent English-language analysis platform.
Asia,Armenia,Economic,Central Bank of Armenia,https://www.cba.am,HY/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
Asia,Armenia,Economic,Armstat,https://www.armstat.am,HY/EN,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics service.
North Africa & Middle East,Qatar,General,Al Jazeera English,https://www.aljazeera.com,EN/AR,State-funded broadcaster,State-funded,Website,,no,4,4,5,3,4,5,4,4.1,"Globally significant broadcaster; wide reach, Qatari-funded."
North Africa & Middle East,Qatar,General,The Peninsula,https://thepeninsulaqatar.com,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,2,3.3,Establishment English daily.
North Africa & Middle East,Qatar,General,Doha News,https://dohanews.co,EN,Digital news,Independent,Website,,no,4,4,4,4,3,4,3,3.7,Digital outlet on Qatar; relaunched after earlier blocking.
North Africa & Middle East,Qatar,Economic,Qatar Central Bank,https://www.qcb.gov.qa,AR/EN,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
North Africa & Middle East,Bahrain,General,Bahrain Mirror,https://bahrainmirror.com,AR/EN,Opposition media (exile),Independent (exile),Website,,no,3,5,4,3,3,3,2,3.3,Exile opposition outlet; blocked domestically.
North Africa & Middle East,Bahrain,General,Gulf Daily News,https://www.gdnonline.com,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,1,3.1,Establishment English daily.
North Africa & Middle East,Bahrain,Economic,Central Bank of Bahrain,https://www.cbb.gov.bh,AR/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank and financial regulator.
Asia,Timor-Leste,General,Tatoli,https://en.tatoli.tl,PT/TE/EN,State news agency,State media,Website,,no,3,2,5,3,3,4,1,3.0,National news agency.
Asia,Timor-Leste,Political,La'o Hamutuk,https://www.laohamutuk.org,TE/EN,Transparency / policy NGO,Independent,Website,,no,5,5,3,5,5,4,5,4.6,"Institute analysing development, oil revenue, and governance."
Asia,Timor-Leste,Economic,Banco Central de Timor-Leste,https://www.bancocentral.tl,PT/EN,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
Asia,Cyprus,General,Cyprus Mail,https://cyprus-mail.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Leading English daily.
Asia,Cyprus,General,Politis,https://politis.com.cy,EL,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Independent Greek-language daily.
Asia,Cyprus,Economic,Central Bank of Cyprus,https://www.centralbank.cy,EL/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
Asia,Cyprus,Economic,CyStat,https://www.cystat.gov.cy,EL/EN,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,Statistical service.
Asia,Bhutan,General,Kuensel,https://kuenselonline.com,DZ/EN,Daily newspaper,Establishment,Website,,no,4,3,5,3,4,4,3,3.7,National newspaper of record.
Asia,Bhutan,General,The Bhutanese,https://thebhutanese.bt,EN,Independent newspaper,Independent,Website,,no,4,4,3,4,4,4,3,3.7,Independent paper known for investigations.
Asia,Bhutan,Economic,Royal Monetary Authority of Bhutan,https://www.rma.org.bt,EN,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
Asia,Bhutan,Economic,National Statistics Bureau,https://www.nsb.gov.bt,EN,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics bureau.
Asia,Maldives,General,Maldives Independent,https://maldivesindependent.com,EN,Independent news,Independent,Website,,no,5,5,4,4,4,4,3,4.1,Leading independent English outlet.
Asia,Maldives,General,Mihaaru,https://mihaaru.com,DV/EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,2,3.7,Popular independent daily.
Asia,Maldives,Economic,Maldives Monetary Authority,https://www.mma.gov.mv,EN,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
Asia,Brunei,General,The Scoop,https://thescoop.co,EN,Independent digital news,Independent,Website,,no,4,4,4,4,4,4,3,3.9,Rare independent outlet in a tightly-controlled market.
Asia,Brunei,General,Borneo Bulletin,https://borneobulletin.com.bn,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,2,3.3,Main English daily.
Asia,Brunei,Economic,Brunei Darussalam Central Bank,https://www.bdcb.gov.bn,MS/EN,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
Asia,Taiwan,General,The Reporter,https://www.twreporter.org,ZH/EN,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,4,5,4.6,Nonprofit; among Asia's best investigative outlets.
Asia,Taiwan,General,Taipei Times,https://www.taipeitimes.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Leading English daily.
Asia,Taiwan,General,Focus Taiwan,https://focustaiwan.tw,EN,News agency (CNA),Establishment,Website,,no,4,3,5,3,4,5,2,3.7,Central News Agency's English service.
Asia,Taiwan,Political,Taiwan FactCheck Center,https://tfc-taiwan.org.tw,ZH/EN,Fact-checking,Independent,Website,,no,5,4,4,5,5,4,3,4.3,Independent fact-checking organization.
Asia,Taiwan,Economic,Central Bank (Taiwan),https://www.cbc.gov.tw,ZH/EN,Central bank,State / official,Website,,yes,5,3,4,4,5,4,2,3.9,Central bank; monetary and financial data.
Asia,Taiwan,Economic,DGBAS,https://www.dgbas.gov.tw,ZH/EN,Official statistics,State / official,Website,,yes,5,3,3,4,5,4,1,3.6,"Directorate-General of Budget, Accounting and Statistics."
Asia,Thailand,Economic,National Statistical Office (Thailand),https://www.nso.go.th,TH/EN,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics office.
Asia,Malaysia,General,The Star (Malaysia),https://www.thestar.com.my,EN,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,2,3.3,Largest English daily; establishment ties.
